,unite_de_temps,type_de_transaction,montant,Solde_avant_transaction,Solde_après_transaction,Solde_initial_destinataire,nouveau_solde_destinataire,transaction_frauduleuse
6167693,552,TRANSFER,692743.57,692743.57,0.0,0.0,0.0,1
6167694,552,CASH_OUT,692743.57,692743.57,0.0,0.0,692743.57,1
6168021,552,TRANSFER,221077.97,221077.97,0.0,0.0,0.0,1
6168022,552,CASH_OUT,221077.97,221077.97,0.0,0.0,221077.97,1
6168336,552,TRANSFER,22824.08,22824.08,0.0,0.0,0.0,1
6168337,552,CASH_OUT,22824.08,22824.08,0.0,22244.35,45068.43,1
6168485,553,TRANSFER,1688761.08,1688761.08,0.0,0.0,0.0,1
6168486,553,CASH_OUT,1688761.08,1688761.08,0.0,0.0,1688761.08,1
6168487,553,TRANSFER,254528.76,254528.76,0.0,0.0,0.0,1
6168488,553,CASH_OUT,254528.76,254528.76,0.0,380985.06,635513.82,1
6168489,553,TRANSFER,151105.97,151105.97,0.0,0.0,0.0,1
6168490,553,CASH_OUT,151105.97,151105.97,0.0,0.0,151105.97,1
6168491,553,TRANSFER,244312.69,244312.69,0.0,0.0,0.0,1
6168492,553,CASH_OUT,244312.69,244312.69,0.0,2551013.59,2795326.27,1
6168493,554,TRANSFER,10000000.0,33576297.1,23576297.1,0.0,0.0,1
6168494,554,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6168495,554,TRANSFER,10000000.0,23576297.1,13576297.1,0.0,0.0,1
6168496,554,CASH_OUT,10000000.0,10000000.0,0.0,239962.98,10239962.98,1
6168497,554,TRANSFER,10000000.0,13576297.1,3576297.1,0.0,0.0,1
6168498,554,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6168499,554,TRANSFER,3576297.1,3576297.1,3576297.1,0.0,0.0,1
6168500,554,CASH_OUT,0.0,0.0,0.0,230289.66,230289.66,1
6168501,554,TRANSFER,353785.26,353785.26,0.0,0.0,0.0,1
6168502,554,CASH_OUT,353785.26,353785.26,0.0,0.0,353785.26,1
6168503,554,TRANSFER,9421856.87,9421856.87,0.0,0.0,0.0,1
6168504,554,CASH_OUT,9421856.87,9421856.87,0.0,0.0,9421856.87,1
6168505,554,TRANSFER,1025082.07,1025082.07,0.0,0.0,0.0,1
6168506,554,CASH_OUT,1025082.07,1025082.07,0.0,1430070.2,2455152.27,1
6168507,554,TRANSFER,2689.43,2689.43,0.0,0.0,0.0,1
6168508,554,CASH_OUT,2689.43,2689.43,0.0,854373.6,857063.03,1
6168509,554,TRANSFER,346795.44,346795.44,0.0,0.0,0.0,1
6168510,554,CASH_OUT,346795.44,346795.44,0.0,0.0,346795.44,1
6168528,555,TRANSFER,1235544.92,1235544.92,0.0,0.0,0.0,1
6168529,555,CASH_OUT,1235544.92,1235544.92,0.0,1981608.99,3217153.91,1
6168629,555,TRANSFER,2100951.58,2100951.58,0.0,0.0,0.0,1
6168630,555,CASH_OUT,2100951.58,2100951.58,0.0,0.0,2100951.58,1
6168644,555,TRANSFER,24424.67,24424.67,0.0,0.0,0.0,1
6168645,555,CASH_OUT,24424.67,24424.67,0.0,0.0,24424.67,1
6168655,556,TRANSFER,788855.1,788855.1,0.0,0.0,0.0,1
6168656,556,CASH_OUT,788855.1,788855.1,0.0,32662.41,821517.51,1
6168657,556,TRANSFER,544352.53,544352.53,0.0,0.0,0.0,1
6168658,556,CASH_OUT,544352.53,544352.53,0.0,0.0,544352.53,1
6168659,556,TRANSFER,227231.78,227231.78,0.0,0.0,0.0,1
6168660,556,CASH_OUT,227231.78,227231.78,0.0,1606681.0,1833912.79,1
6168661,557,TRANSFER,839077.79,839077.79,0.0,0.0,0.0,1
6168662,557,CASH_OUT,839077.79,839077.79,0.0,0.0,839077.79,1
6168663,557,TRANSFER,188844.13,188844.13,0.0,0.0,0.0,1
6168664,557,CASH_OUT,188844.13,188844.13,0.0,146960.09,335804.22,1
6168665,557,TRANSFER,74709.4,74709.4,0.0,0.0,0.0,1
6168666,557,CASH_OUT,74709.4,74709.4,0.0,233625.43,308334.83,1
6168667,557,TRANSFER,776303.43,776303.43,0.0,0.0,0.0,1
6168668,557,CASH_OUT,776303.43,776303.43,0.0,414402.89,1190706.32,1
6168669,557,TRANSFER,111467.61,111467.61,0.0,0.0,0.0,1
6168670,557,CASH_OUT,111467.61,111467.61,0.0,668384.6,779852.21,1
6168671,557,TRANSFER,3332748.16,3332748.16,0.0,0.0,0.0,1
6168672,557,CASH_OUT,3332748.16,3332748.16,0.0,5578716.58,8911464.74,1
6168673,557,TRANSFER,131050.76,131050.76,0.0,0.0,0.0,1
6168674,557,CASH_OUT,131050.76,131050.76,0.0,5291949.84,5423000.6,1
6168675,557,TRANSFER,2719.66,2719.66,0.0,0.0,0.0,1
6168676,557,CASH_OUT,2719.66,2719.66,0.0,1588874.92,1591594.58,1
6168677,557,TRANSFER,643052.88,643052.88,0.0,0.0,0.0,1
6168678,557,CASH_OUT,643052.88,643052.88,0.0,0.0,643052.88,1
6168679,557,TRANSFER,3571807.73,3571807.73,0.0,0.0,0.0,1
6168680,557,CASH_OUT,3571807.73,3571807.73,0.0,527694.86,4099502.59,1
6168681,558,TRANSFER,2190762.32,2190762.32,0.0,0.0,0.0,1
6168682,558,CASH_OUT,2190762.32,2190762.32,0.0,0.0,2190762.32,1
6168683,558,TRANSFER,316877.85,316877.85,0.0,0.0,0.0,1
6168684,558,CASH_OUT,316877.85,316877.85,0.0,0.0,316877.85,1
6168685,558,TRANSFER,244519.75,244519.75,0.0,0.0,0.0,1
6168686,558,CASH_OUT,244519.75,244519.75,0.0,560989.59,805509.34,1
6168687,558,TRANSFER,4529.65,4529.65,0.0,0.0,0.0,1
6168688,558,CASH_OUT,4529.65,4529.65,0.0,293443.08,297972.73,1
6168689,558,TRANSFER,1268931.21,1268931.21,0.0,0.0,0.0,1
6168690,558,CASH_OUT,1268931.21,1268931.21,0.0,10940338.7,12209269.9,1
6168691,558,TRANSFER,209829.57,209829.57,0.0,0.0,0.0,1
6168692,558,CASH_OUT,209829.57,209829.57,0.0,0.0,209829.57,1
6168693,558,TRANSFER,889.76,889.76,0.0,0.0,0.0,1
6168694,558,CASH_OUT,889.76,889.76,0.0,29138.76,30028.51,1
6168695,559,TRANSFER,2517188.06,2517188.06,0.0,0.0,0.0,1
6168696,559,CASH_OUT,2517188.06,2517188.06,0.0,149509.18,2666697.24,1
6168697,559,TRANSFER,1431634.93,1431634.93,0.0,0.0,0.0,1
6168698,559,CASH_OUT,1431634.93,1431634.93,0.0,0.0,1431634.93,1
6168699,559,TRANSFER,175290.91,175290.91,0.0,0.0,0.0,1
6168700,559,CASH_OUT,175290.91,175290.91,0.0,0.0,175290.91,1
6168701,559,TRANSFER,55539.89,55539.89,0.0,0.0,0.0,1
6168702,559,CASH_OUT,55539.89,55539.89,0.0,498366.47,553906.36,1
6168703,559,TRANSFER,127564.33,127564.33,0.0,0.0,0.0,1
6168704,559,CASH_OUT,127564.33,127564.33,0.0,272123.54,399687.88,1
6168705,560,TRANSFER,91655.26,91655.26,0.0,0.0,0.0,1
6168706,560,CASH_OUT,91655.26,91655.26,0.0,133662.97,225318.23,1
6168707,560,TRANSFER,143275.81,143275.81,0.0,0.0,0.0,1
6168708,560,CASH_OUT,143275.81,143275.81,0.0,6346481.09,6489756.9,1
6168709,560,TRANSFER,357882.83,357882.83,0.0,0.0,0.0,1
6168710,560,CASH_OUT,357882.83,357882.83,0.0,901329.73,1259212.55,1
6168711,560,TRANSFER,912117.82,912117.82,0.0,0.0,0.0,1
6168712,560,CASH_OUT,912117.82,912117.82,0.0,2960454.33,3872572.14,1
6168713,560,TRANSFER,730677.5,730677.5,0.0,0.0,0.0,1
6168714,560,CASH_OUT,730677.5,730677.5,0.0,0.0,730677.5,1
6168715,561,TRANSFER,1383818.98,1383818.98,0.0,0.0,0.0,1
6168716,561,CASH_OUT,1383818.98,1383818.98,0.0,26146.79,1409965.77,1
6168717,561,TRANSFER,31945.44,31945.44,0.0,0.0,0.0,1
6168718,561,CASH_OUT,31945.44,31945.44,0.0,95415.09,127360.53,1
6168719,561,TRANSFER,2763025.35,2763025.35,0.0,0.0,0.0,1
6168720,561,CASH_OUT,2763025.35,2763025.35,0.0,74021.98,2837047.33,1
6168721,561,TRANSFER,285294.11,285294.11,0.0,0.0,0.0,1
6168722,561,CASH_OUT,285294.11,285294.11,0.0,181588.17,466882.27,1
6168723,561,TRANSFER,615954.92,615954.92,0.0,0.0,0.0,1
6168724,561,CASH_OUT,615954.92,615954.92,0.0,3271323.95,3887278.88,1
6168725,561,TRANSFER,348983.86,348983.86,0.0,0.0,0.0,1
6168726,561,CASH_OUT,348983.86,348983.86,0.0,73131.44,422115.3,1
6168727,561,TRANSFER,897131.97,897131.97,0.0,0.0,0.0,1
6168728,561,CASH_OUT,897131.97,897131.97,0.0,533166.71,1430298.68,1
6168729,561,TRANSFER,2329379.8,2329379.8,0.0,0.0,0.0,1
6168730,561,CASH_OUT,2329379.8,2329379.8,0.0,53551.16,2382930.96,1
6168731,562,TRANSFER,2305939.38,2305939.38,0.0,0.0,0.0,1
6168732,562,CASH_OUT,2305939.38,2305939.38,0.0,0.0,2305939.38,1
6168733,562,TRANSFER,6324299.91,6324299.91,0.0,0.0,0.0,1
6168734,562,CASH_OUT,6324299.91,6324299.91,0.0,411927.3,6736227.21,1
6168735,562,TRANSFER,8208916.0,8208916.0,0.0,0.0,0.0,1
6168736,562,CASH_OUT,8208916.0,8208916.0,0.0,543017.19,8751933.19,1
6168737,562,TRANSFER,8770.06,8770.06,0.0,0.0,0.0,1
6168738,562,CASH_OUT,8770.06,8770.06,0.0,0.0,8770.06,1
6168739,562,TRANSFER,203881.96,203881.96,0.0,0.0,0.0,1
6168740,562,CASH_OUT,203881.96,203881.96,0.0,0.0,203881.96,1
6169346,563,TRANSFER,190662.7,190662.7,0.0,0.0,0.0,1
6169347,563,CASH_OUT,190662.7,190662.7,0.0,309903.6,500566.3,1
6170317,563,TRANSFER,102371.12,102371.12,0.0,0.0,0.0,1
6170318,563,CASH_OUT,102371.12,102371.12,0.0,0.0,102371.12,1
6170480,563,TRANSFER,1676936.79,1676936.79,0.0,0.0,0.0,1
6170481,563,CASH_OUT,1676936.79,1676936.79,0.0,40039.54,1716976.33,1
6170519,563,TRANSFER,96989.06,96989.06,0.0,0.0,0.0,1
6170520,563,CASH_OUT,96989.06,96989.06,0.0,1112486.16,1209475.22,1
6171062,563,TRANSFER,1565621.39,1565621.39,0.0,0.0,0.0,1
6171063,563,CASH_OUT,1565621.39,1565621.39,0.0,221000.18,1786621.57,1
6171374,563,TRANSFER,3200818.85,3200818.85,0.0,0.0,0.0,1
6171375,563,CASH_OUT,3200818.85,3200818.85,0.0,1537906.56,4738725.41,1
6171501,563,TRANSFER,25529.76,25529.76,0.0,0.0,0.0,1
6171502,563,CASH_OUT,25529.76,25529.76,0.0,9798.98,35328.74,1
6171540,563,TRANSFER,2905831.61,2905831.61,0.0,0.0,0.0,1
6171541,563,CASH_OUT,2905831.61,2905831.61,0.0,0.0,2905831.61,1
6171722,563,TRANSFER,633610.66,633610.66,0.0,0.0,0.0,1
6171723,563,CASH_OUT,633610.66,633610.66,0.0,0.0,633610.66,1
6173011,564,TRANSFER,30245.46,30245.46,0.0,0.0,0.0,1
6173012,564,CASH_OUT,30245.46,30245.46,0.0,178594.07,208839.53,1
6174267,564,TRANSFER,2472250.47,2472250.47,0.0,0.0,0.0,1
6174268,564,CASH_OUT,2472250.47,2472250.47,0.0,4136.88,2476387.35,1
6174411,564,TRANSFER,1246169.57,1246169.57,0.0,0.0,0.0,1
6174412,564,CASH_OUT,1246169.57,1246169.57,0.0,4197204.09,5443373.66,1
6174551,564,TRANSFER,3370781.65,3370781.65,0.0,0.0,0.0,1
6174552,564,CASH_OUT,3370781.65,3370781.65,0.0,1214442.64,4585224.29,1
6175132,564,TRANSFER,320977.49,320977.49,0.0,0.0,0.0,1
6175133,564,CASH_OUT,320977.49,320977.49,0.0,0.0,320977.49,1
6175134,564,TRANSFER,55828.87,55828.87,0.0,0.0,0.0,1
6175135,564,CASH_OUT,55828.87,55828.87,0.0,0.0,55828.87,1
6175271,564,TRANSFER,1650856.19,1650856.19,0.0,0.0,0.0,1
6175272,564,CASH_OUT,1650856.19,1650856.19,0.0,1295493.53,2946349.71,1
6175292,564,TRANSFER,3968964.4,3968964.4,0.0,0.0,0.0,1
6175293,564,CASH_OUT,3968964.4,3968964.4,0.0,419593.77,4388558.17,1
6175794,565,TRANSFER,325668.67,325668.67,0.0,0.0,0.0,1
6175795,565,CASH_OUT,325668.67,325668.67,0.0,0.0,325668.67,1
6176229,565,TRANSFER,757401.17,757401.17,0.0,0.0,0.0,1
6176230,565,CASH_OUT,757401.17,757401.17,0.0,465267.97,1222669.13,1
6176726,565,TRANSFER,112958.85,112958.85,0.0,0.0,0.0,1
6176727,565,CASH_OUT,112958.85,112958.85,0.0,159150.2,272109.05,1
6176878,565,TRANSFER,364715.24,364715.24,0.0,0.0,0.0,1
6176879,565,CASH_OUT,364715.24,364715.24,0.0,547144.76,911860.0,1
6178607,565,TRANSFER,1167816.02,1167816.02,0.0,0.0,0.0,1
6178608,565,CASH_OUT,1167816.02,1167816.02,0.0,71833.68,1239649.71,1
6179146,565,TRANSFER,254947.37,254947.37,0.0,0.0,0.0,1
6179147,565,CASH_OUT,254947.37,254947.37,0.0,0.0,254947.37,1
6181227,566,TRANSFER,2202575.1,2202575.1,0.0,0.0,0.0,1
6181228,566,CASH_OUT,2202575.1,2202575.1,0.0,1006442.23,3209017.33,1
6181419,566,TRANSFER,1828.6,1828.6,0.0,0.0,0.0,1
6181420,566,CASH_OUT,1828.6,1828.6,0.0,615881.78,617710.37,1
6181535,566,TRANSFER,92641.52,92641.52,0.0,0.0,0.0,1
6181536,566,CASH_OUT,92641.52,92641.52,0.0,899062.84,991704.37,1
6183491,567,TRANSFER,175203.45,175203.45,0.0,0.0,0.0,1
6183492,567,CASH_OUT,175203.45,175203.45,0.0,2735776.45,2910979.9,1
6183881,567,TRANSFER,122816.67,122816.67,0.0,0.0,0.0,1
6183882,567,CASH_OUT,122816.67,122816.67,0.0,807810.34,930627.01,1
6184563,567,TRANSFER,1893451.73,1893451.73,0.0,0.0,0.0,1
6184564,567,CASH_OUT,1893451.73,1893451.73,0.0,488873.27,2382324.99,1
6185979,567,TRANSFER,3596.83,3596.83,0.0,0.0,0.0,1
6185980,567,CASH_OUT,3596.83,3596.83,0.0,695666.18,699263.0,1
6186041,567,TRANSFER,1839972.36,1839972.36,0.0,0.0,0.0,1
6186042,567,CASH_OUT,1839972.36,1839972.36,0.0,172909.36,2012881.72,1
6186773,568,TRANSFER,7365106.76,7365106.76,0.0,0.0,0.0,1
6186774,568,CASH_OUT,7365106.76,7365106.76,0.0,300576.97,7665683.73,1
6186775,568,TRANSFER,112988.36,112988.36,0.0,0.0,0.0,1
6186776,568,CASH_OUT,112988.36,112988.36,0.0,70859.52,183847.89,1
6186777,568,TRANSFER,2747.85,2747.85,0.0,0.0,0.0,1
6186778,568,CASH_OUT,2747.85,2747.85,0.0,1103433.35,1106181.2,1
6186779,568,TRANSFER,30790.13,30790.13,0.0,0.0,0.0,1
6186780,568,CASH_OUT,30790.13,30790.13,0.0,148453.03,179243.16,1
6186781,568,TRANSFER,66188.66,66188.66,0.0,0.0,0.0,1
6186782,568,CASH_OUT,66188.66,66188.66,0.0,715846.03,782034.69,1
6186783,568,TRANSFER,2895954.99,2895954.99,0.0,0.0,0.0,1
6186784,568,CASH_OUT,2895954.99,2895954.99,0.0,442643.89,3338598.88,1
6186785,568,TRANSFER,32521.24,32521.24,0.0,0.0,0.0,1
6186786,568,CASH_OUT,32521.24,32521.24,0.0,327985.18,360506.42,1
6187034,569,TRANSFER,577301.73,577301.73,0.0,0.0,0.0,1
6187035,569,CASH_OUT,577301.73,577301.73,0.0,0.0,577301.73,1
6187204,569,TRANSFER,51416.07,51416.07,0.0,0.0,0.0,1
6187205,569,CASH_OUT,51416.07,51416.07,0.0,62726.44,114142.52,1
6187232,569,TRANSFER,2561698.04,2561698.04,0.0,0.0,0.0,1
6187233,569,CASH_OUT,2561698.04,2561698.04,0.0,93471.68,2655169.72,1
6187267,569,TRANSFER,22117.99,22117.99,0.0,0.0,0.0,1
6187268,569,CASH_OUT,22117.99,22117.99,0.0,581228.15,603346.15,1
6187830,569,TRANSFER,103053.5,103053.5,0.0,0.0,0.0,1
6187831,569,CASH_OUT,103053.5,103053.5,0.0,99565.57,202619.07,1
6187832,569,TRANSFER,15093.69,15093.69,0.0,0.0,0.0,1
6187833,569,CASH_OUT,15093.69,15093.69,0.0,700860.28,715953.97,1
6187838,569,TRANSFER,176626.77,176626.77,0.0,0.0,0.0,1
6187839,569,CASH_OUT,176626.77,176626.77,0.0,3939114.73,4115741.5,1
6188082,570,TRANSFER,1021194.38,1021194.38,0.0,0.0,0.0,1
6188083,570,CASH_OUT,1021194.38,1021194.38,0.0,0.0,1021194.38,1
6188786,570,TRANSFER,2925859.58,2925859.58,0.0,0.0,0.0,1
6188787,570,CASH_OUT,2925859.58,2925859.58,0.0,148038.26,3073897.84,1
6188956,570,TRANSFER,9274.56,9274.56,0.0,0.0,0.0,1
6188957,570,CASH_OUT,9274.56,9274.56,0.0,0.0,9274.56,1
6189311,570,TRANSFER,3712.11,3712.11,0.0,0.0,0.0,1
6189312,570,CASH_OUT,3712.11,3712.11,0.0,185441.34,189153.45,1
6189343,570,TRANSFER,1131750.38,1131750.38,0.0,0.0,0.0,1
6189344,570,CASH_OUT,1131750.38,1131750.38,0.0,313070.53,1444820.92,1
6190127,571,TRANSFER,272637.22,272637.22,0.0,0.0,0.0,1
6190128,571,CASH_OUT,272637.22,272637.22,0.0,1236830.95,1509468.17,1
6190348,571,TRANSFER,972723.96,972723.96,0.0,0.0,0.0,1
6190349,571,CASH_OUT,972723.96,972723.96,0.0,0.0,972723.96,1
6191302,571,TRANSFER,1889351.63,1889351.63,0.0,0.0,0.0,1
6191303,571,CASH_OUT,1889351.63,1889351.63,0.0,12129494.24,14018845.86,1
6191329,571,TRANSFER,1065787.82,1065787.82,0.0,0.0,0.0,1
6191330,571,CASH_OUT,1065787.82,1065787.82,0.0,134877.24,1200665.06,1
6193322,571,TRANSFER,406864.17,406864.17,0.0,0.0,0.0,1
6193323,571,CASH_OUT,406864.17,406864.17,0.0,8181429.01,8588293.18,1
6194190,572,TRANSFER,151715.39,151715.39,0.0,0.0,0.0,1
6194191,572,CASH_OUT,151715.39,151715.39,0.0,1091370.69,1243086.09,1
6194192,572,TRANSFER,2000718.2,2000718.2,0.0,0.0,0.0,1
6194193,572,CASH_OUT,2000718.2,2000718.2,0.0,10984451.39,12985169.59,1
6194194,572,TRANSFER,82504.16,82504.16,0.0,0.0,0.0,1
6194195,572,CASH_OUT,82504.16,82504.16,0.0,190860.62,273364.78,1
6194196,572,TRANSFER,1351104.53,1351104.53,0.0,0.0,0.0,1
6194197,572,CASH_OUT,1351104.53,1351104.53,0.0,0.0,1351104.53,1
6194198,572,TRANSFER,210952.24,210952.24,0.0,0.0,0.0,1
6194199,572,CASH_OUT,210952.24,210952.24,0.0,21234.55,232186.8,1
6194200,572,TRANSFER,1068952.42,1068952.42,0.0,0.0,0.0,1
6194201,572,CASH_OUT,1068952.42,1068952.42,0.0,0.0,1068952.42,1
6194202,572,TRANSFER,262960.23,262960.23,0.0,0.0,0.0,1
6194203,572,CASH_OUT,262960.23,262960.23,0.0,0.0,262960.23,1
6194204,572,TRANSFER,340665.18,340665.18,0.0,0.0,0.0,1
6194205,572,CASH_OUT,340665.18,340665.18,0.0,422032.78,762697.96,1
6194206,572,TRANSFER,161016.65,161016.65,0.0,0.0,0.0,1
6194207,572,CASH_OUT,161016.65,161016.65,0.0,92806.24,253822.89,1
6194797,573,TRANSFER,1298609.73,1298609.73,0.0,0.0,0.0,1
6194798,573,CASH_OUT,1298609.73,1298609.73,0.0,0.0,1298609.73,1
6196334,573,TRANSFER,457789.14,457789.14,0.0,0.0,0.0,1
6196335,573,CASH_OUT,457789.14,457789.14,0.0,0.0,457789.14,1
6196490,573,TRANSFER,182927.08,182927.08,0.0,0.0,0.0,1
6196491,573,CASH_OUT,182927.08,182927.08,0.0,0.0,182927.08,1
6196589,573,TRANSFER,438139.79,438139.79,0.0,0.0,0.0,1
6196590,573,CASH_OUT,438139.79,438139.79,0.0,3276649.54,3714789.33,1
6198454,574,TRANSFER,58863.89,58863.89,0.0,0.0,0.0,1
6198455,574,CASH_OUT,58863.89,58863.89,0.0,37515.88,96379.78,1
6200003,574,TRANSFER,56125.55,56125.55,0.0,0.0,0.0,1
6200004,574,CASH_OUT,56125.55,56125.55,0.0,157761.5,213887.05,1
6200309,575,TRANSFER,1489916.19,1489916.19,0.0,0.0,0.0,1
6200310,575,CASH_OUT,1489916.19,1489916.19,0.0,3239862.61,4729778.79,1
6200311,575,TRANSFER,130479.52,130479.52,0.0,0.0,0.0,1
6200312,575,CASH_OUT,130479.52,130479.52,0.0,204819.94,335299.46,1
6200313,575,TRANSFER,193545.61,193545.61,0.0,0.0,0.0,1
6200314,575,CASH_OUT,193545.61,193545.61,0.0,183785.02,377330.62,1
6200315,575,TRANSFER,367263.47,367263.47,0.0,0.0,0.0,1
6200316,575,CASH_OUT,367263.47,367263.47,0.0,2275172.08,2642435.54,1
6200489,576,TRANSFER,25040.78,25040.78,0.0,0.0,0.0,1
6200490,576,CASH_OUT,25040.78,25040.78,0.0,0.0,25040.78,1
6200559,576,TRANSFER,511389.5,511389.5,0.0,0.0,0.0,1
6200560,576,CASH_OUT,511389.5,511389.5,0.0,0.0,511389.5,1
6200815,576,TRANSFER,884821.37,884821.37,0.0,0.0,0.0,1
6200816,576,CASH_OUT,884821.37,884821.37,0.0,1628388.92,2513210.29,1
6201006,576,TRANSFER,1322277.84,1322277.84,0.0,0.0,0.0,1
6201007,576,CASH_OUT,1322277.84,1322277.84,0.0,0.0,1322277.84,1
6201024,576,TRANSFER,28284.88,28284.88,0.0,0.0,0.0,1
6201025,576,CASH_OUT,28284.88,28284.88,0.0,477021.43,505306.31,1
6201126,576,TRANSFER,451399.66,451399.66,0.0,0.0,0.0,1
6201127,576,CASH_OUT,451399.66,451399.66,0.0,215513.02,666912.68,1
6201185,576,TRANSFER,818639.22,818639.22,0.0,0.0,0.0,1
6201186,576,CASH_OUT,818639.22,818639.22,0.0,256864.44,1075503.66,1
6201209,577,TRANSFER,681525.62,681525.62,0.0,0.0,0.0,1
6201210,577,CASH_OUT,681525.62,681525.62,0.0,2250319.57,2931845.19,1
6201285,577,TRANSFER,141730.2,141730.2,0.0,0.0,0.0,1
6201286,577,CASH_OUT,141730.2,141730.2,0.0,439133.62,580863.82,1
6201409,577,TRANSFER,1396824.94,1396824.94,0.0,0.0,0.0,1
6201410,577,CASH_OUT,1396824.94,1396824.94,0.0,25923.43,1422748.37,1
6201414,577,TRANSFER,113687.0,113687.0,0.0,0.0,0.0,1
6201415,577,CASH_OUT,113687.0,113687.0,0.0,737437.72,851124.72,1
6201468,577,TRANSFER,763170.76,763170.76,0.0,0.0,0.0,1
6201469,577,CASH_OUT,763170.76,763170.76,0.0,452739.47,1215910.23,1
6201540,577,TRANSFER,727792.98,727792.98,0.0,0.0,0.0,1
6201541,577,CASH_OUT,727792.98,727792.98,0.0,456471.74,1184264.72,1
6201642,578,TRANSFER,978103.4,978103.4,0.0,0.0,0.0,1
6201643,578,CASH_OUT,978103.4,978103.4,0.0,0.0,978103.4,1
6201644,578,TRANSFER,60633.76,60633.76,0.0,0.0,0.0,1
6201645,578,CASH_OUT,60633.76,60633.76,0.0,164662.14,225295.9,1
6201650,578,TRANSFER,4961014.03,4961014.03,0.0,0.0,0.0,1
6201651,578,CASH_OUT,4961014.03,4961014.03,0.0,21847.95,4982861.98,1
6201653,578,TRANSFER,190815.79,190815.79,0.0,0.0,0.0,1
6201654,578,CASH_OUT,190815.79,190815.79,0.0,1686901.31,1877717.1,1
6201660,578,TRANSFER,68755.57,68755.57,0.0,0.0,0.0,1
6201661,578,CASH_OUT,68755.57,68755.57,0.0,1555552.28,1624307.85,1
6201706,578,TRANSFER,152372.18,152372.18,0.0,0.0,0.0,1
6201707,578,CASH_OUT,152372.18,152372.18,0.0,285322.83,437695.01,1
6201733,578,TRANSFER,736677.36,736677.36,0.0,0.0,0.0,1
6201734,578,CASH_OUT,736677.36,736677.36,0.0,190199.92,926877.28,1
6201739,578,TRANSFER,118106.94,118106.94,0.0,0.0,0.0,1
6201740,578,CASH_OUT,118106.94,118106.94,0.0,1908450.58,2026557.52,1
6201753,578,TRANSFER,6274752.67,6274752.67,0.0,0.0,0.0,1
6201754,578,CASH_OUT,6274752.67,6274752.67,0.0,0.0,6274752.67,1
6201755,578,TRANSFER,195562.98,195562.98,0.0,0.0,0.0,1
6201756,578,CASH_OUT,195562.98,195562.98,0.0,1738048.97,1933611.96,1
6201827,579,TRANSFER,3085336.66,3085336.66,0.0,0.0,0.0,1
6201828,579,CASH_OUT,3085336.66,3085336.66,0.0,0.0,3085336.66,1
6201829,579,TRANSFER,150157.6,150157.6,0.0,0.0,0.0,1
6201830,579,CASH_OUT,150157.6,150157.6,0.0,7532593.13,7682750.73,1
6201831,579,TRANSFER,1632500.22,1632500.22,0.0,0.0,0.0,1
6201832,579,CASH_OUT,1632500.22,1632500.22,0.0,4304832.83,5937333.05,1
6201833,579,TRANSFER,32372.82,32372.82,0.0,0.0,0.0,1
6201834,579,CASH_OUT,32372.82,32372.82,0.0,0.0,32372.82,1
6201835,579,TRANSFER,1540624.7,1540624.7,0.0,0.0,0.0,1
6201836,579,CASH_OUT,1540624.7,1540624.7,0.0,78012.35,1618637.05,1
6201837,579,TRANSFER,254564.81,254564.81,0.0,0.0,0.0,1
6201838,579,CASH_OUT,254564.81,254564.81,0.0,1998631.83,2253196.63,1
6201875,580,TRANSFER,835770.84,835770.84,0.0,0.0,0.0,1
6201876,580,CASH_OUT,835770.84,835770.84,0.0,1490979.17,2326750.01,1
6201878,580,TRANSFER,105861.07,105861.07,0.0,0.0,0.0,1
6201879,580,CASH_OUT,105861.07,105861.07,0.0,39230.5,145091.57,1
6201881,580,TRANSFER,282500.69,282500.69,0.0,0.0,0.0,1
6201882,580,CASH_OUT,282500.69,282500.69,0.0,27806.82,310307.51,1
6201884,580,TRANSFER,2925111.67,2925111.67,0.0,0.0,0.0,1
6201885,580,CASH_OUT,2925111.67,2925111.67,0.0,0.0,2925111.67,1
6201889,580,TRANSFER,628697.26,628697.26,0.0,0.0,0.0,1
6201890,580,CASH_OUT,628697.26,628697.26,0.0,0.0,628697.26,1
6201897,581,TRANSFER,121142.75,121142.75,0.0,0.0,0.0,1
6201898,581,CASH_OUT,121142.75,121142.75,0.0,86601.5,207744.25,1
6201899,581,TRANSFER,155002.83,155002.83,0.0,0.0,0.0,1
6201900,581,CASH_OUT,155002.83,155002.83,0.0,0.0,155002.83,1
6201901,581,TRANSFER,414153.16,414153.16,0.0,0.0,0.0,1
6201902,581,CASH_OUT,414153.16,414153.16,0.0,379431.75,793584.91,1
6201903,581,TRANSFER,801763.51,801763.51,0.0,0.0,0.0,1
6201904,581,CASH_OUT,801763.51,801763.51,0.0,0.0,801763.51,1
6201905,581,TRANSFER,2562459.56,2562459.56,0.0,0.0,0.0,1
6201906,581,CASH_OUT,2562459.56,2562459.56,0.0,0.0,2562459.56,1
6201997,582,TRANSFER,781988.85,781988.85,0.0,0.0,0.0,1
6201998,582,CASH_OUT,781988.85,781988.85,0.0,0.0,781988.85,1
6202041,582,TRANSFER,305710.24,305710.24,0.0,0.0,0.0,1
